frames,policy_entropy,policy_loss,grad_norm,advantage_norm,explained_variance,PMM:episode_rewards,P09:episode_rewards,epoch_idx,value_loss,episode_length,P01:episode_rewards,fps
4264000,1.3810284566879272,0.001012864855583757,0.18739405711864549,1.2579286291077734,-0.002442463040351868,1.73,5.0,533,0.014899069011607934,195.39,0.0,203
4272000,1.3852048051357269,0.0015393603965640067,0.15270733849697796,1.0831800745427609,-0.003834301829338074,1.55,4.0,534,0.012039160516033008,190.42,0.0,203
4280000,1.383311822414398,0.0018168213427998126,0.17425614986268873,1.3295690072700381,-0.002896302938461304,1.37,4.0,535,0.015635943868983305,180.4,0.0,203
4288000,1.383773695230484,0.0007599355035927146,0.16684277024553854,1.2171982552856206,-0.0021995389461517334,1.43,4.0,536,0.013165942663636087,183.2,0.0,203
4296000,1.3832204246520996,0.0010066244122572243,0.15817169440705248,1.0890877391770482,-0.003489425182342529,1.21,3.0,537,0.011755673433544871,177.18,0.0,202
4304000,1.385074144601822,0.0012662682589143514,0.13526921156974286,1.0278183323331178,-0.0075611090660095215,0.95,2.0,538,0.010119795218099626,164.62,0.0,202
4312000,1.3795901441574097,-0.0007839254783471006,0.1518206644537065,1.0254690236039459,-0.006739169359207153,0.96,2.0,539,0.010538203527562472,164.79,0.0,202
4320000,1.3756711769104004,0.00042645786561479326,0.19364455359474403,1.4332458385825158,-0.0009149974584579468,1.25,3.0,540,0.016750738520004235,177.08,0.0,202
4328000,1.3681316435337068,0.0008556411322206259,0.15000619323833636,0.9895817451179028,-0.0025314390659332275,1.27,3.0,541,0.01054775028743734,177.15,0.0,202
4336000,1.3596212732791901,-0.00011741216538666776,0.17464339466112655,1.2473579036444427,-0.0030180734395980837,1.18,3.0,542,0.014283843856501334,172.5,0.0,202
4344000,1.362135535478592,-4.791065584868193e-05,0.14360578061348206,1.0221862963214516,-0.0032328909635543825,1.18,3.0,543,0.010568535165020876,172.38,0.0,202
4352000,1.36502170920372,-2.4904229794628917e-05,0.14737531192118694,1.0955680222809314,-0.008592724204063415,1.18,2.1000000000000085,544,0.01147546545458681,173.02,0.0,202
4360000,1.3707721245288849,0.00028036277508363127,0.1534395860917181,1.135650517269969,-0.00260960578918457,1.16,3.0,545,0.011773507462658017,172.3,0.0,202
4368000,1.3801311576366424,0.001638414829503745,0.15616073707450004,1.1082456655241548,-0.0023455196619033814,1.07,3.0,546,0.011978970782442956,170.44,0.0,202
4376000,1.3833313608169555,-0.0011263608699664473,0.14742515306903164,1.1126231670379638,-0.003294090032577515,1.1,3.0,547,0.011461815347429365,173.46,0.0,202
4384000,1.3790015375614166,0.0008669694908894598,0.15083553377891412,1.1539948347955942,-0.0027864187955856322,1.17,3.0,548,0.012338172880117782,174.25,0.0,202
4392000,1.3810821998119354,-0.0006854659979580902,0.15955307765421775,1.2317858227342366,-0.0031542330980300903,1.2,3.0,549,0.013327502697102318,176.29,0.0,202
4400000,1.3816248023509978,-0.0006220463383942843,0.1592791946935306,1.197932375073433,-0.005637037754058838,1.29,3.0,550,0.01319562298091114,179.98,0.0,202
4408000,1.3827064001560212,0.001370997017947957,0.16621192287114814,1.3382920586690306,-0.004237378239631653,1.46,3.0,551,0.015501998988797823,182.52,0.0,201
4416000,1.3776943433284758,0.0001305064745247364,0.13937951095355292,1.073783295098692,-0.003960185647010803,1.47,3.0,552,0.011343295144024523,183.36,0.0,201
4424000,1.3821414995193482,-0.0006361419436871074,0.15183605100813086,1.1235319468006493,-0.006944335699081421,1.23,3.0,553,0.011926093595116071,176.31,0.0,201
4432000,1.3849451398849488,0.0008175717212725431,0.15983756280144473,1.0824960634484888,-0.003776666522026062,1.11,3.0,554,0.011422865306703897,171.55,0.0,201
4440000,1.3769816279411315,0.00042164615539149966,0.1603738733538326,1.1625133967585861,-0.006188410520553589,1.04,3.0,555,0.012710545037058409,168.44,0.0,201
4448000,1.3733003890514375,0.003662094304454513,0.1753042775211777,1.3297663470730186,-0.003311203122138977,1.21,3.0,556,0.015272817554832728,174.13,0.0,201
4456000,1.3794737231731415,-0.0009099993202835321,0.1597324674558871,1.258475099802017,-0.002148895263671875,1.22,3.0,557,0.014127790926468152,174.75,0.0,201
4464000,1.3766249930858612,0.0001788556040264666,0.18234160104555802,1.3098789689689874,-0.0014106297492980956,1.5,4.0,558,0.015251613007476407,184.59,0.0,201
4472000,1.3729255378246308,0.003984567721927306,0.20268704112250804,1.541803150177002,-0.0013981270790100098,1.9,5.0,559,0.019264224515736714,200.44,0.0,201
4480000,1.3800158596038818,-0.002458139080845285,0.1566514764415985,1.1482480328530074,-0.0030231064558029173,1.81,5.0,560,0.012435662419884466,198.06,0.0,201
4488000,1.383711838722229,0.0008794394111464499,0.18224302391659397,1.3308778539299966,-0.0023742711544036867,1.65,4.0,561,0.01527271245196971,193.24,0.0,201
4496000,1.3837992942333222,0.0031469368608668447,0.16956218399748899,1.1237432103976608,-0.0030416238307952883,1.56,4.0,562,0.013066773242935597,189.07,0.0,201
4504000,1.3778584837913512,0.001065365553367883,0.1901519158599352,1.4582975600659847,-0.001245964765548706,1.72,5.0,563,0.017956649108309648,193.8,0.0,201
4512000,1.3838763010501862,0.001484267902560532,0.15961697749400974,1.21730979450047,-0.0047604584693908695,1.83,5.0,564,0.013669080750023568,198.35,0.0,201
4520000,1.3844067692756652,-0.00012490191787946969,0.17529772003878288,1.2601322551816703,-0.002979804277420044,1.63,4.1000000000000085,565,0.014420495764097723,193.81,0.0,201
4528000,1.3815002977848052,0.0026164738539955577,0.16888954609327222,1.2078772120177745,-0.00307350754737854,1.4,3.1000000000000085,566,0.013756859772847747,184.82,0.0,201
4536000,1.3829907763004303,0.0006905011448543519,0.17339233572641533,1.1415327040106058,-0.003379784822463989,1.3,3.0,567,0.01284137944698159,177.78,0.0,201
4544000,1.3792808842658997,0.00193398559873458,0.1624497879479574,1.2132341396063566,-0.002096048593521118,1.36,3.0,568,0.013819182254192128,179.07,0.0,201
4552000,1.3842709696292876,-0.0008139808758278377,0.16678247001470642,1.3685471016168593,-0.0020216763019561767,1.46,3.0,569,0.01506570065030246,185.39,0.0,201
4560000,1.3836466372013092,0.0011680515494663269,0.16809658656989107,1.2458094769716264,-0.0027160727977752685,1.48,4.0,570,0.014145923375290295,188.42,0.0,201
4568000,1.3809373080730438,-0.0011317211482673884,0.14924232776760418,1.0980260539799929,-0.010727859735488891,1.31,3.0,571,0.01151543151584292,180.09,0.0,201
4576000,1.3799355769157409,0.00125279501080513,0.154123828301644,1.1159552740678191,-0.0031590348482131957,1.15,3.0,572,0.012229825643744334,170.56,0.0,200
4584000,1.3844595289230346,-0.0002684750920161605,0.15615891674534121,1.1865786691755056,-0.0035867542028427124,1.3,3.0,573,0.012677239093973185,178.52,0.0,200
4592000,1.3802855503559113,0.002190774378250353,0.16315575651615075,1.1266014943644405,-0.0024236178398132323,1.36,3.0,574,0.012693407632141315,183.47,0.0,200
4600000,1.3772911083698274,0.0029574264958500862,0.1756385063162215,1.3211428143456578,-0.0017461979389190674,1.34,3.0,575,0.015255151209512405,182.38,0.0,200
4608000,1.381457061767578,-0.0011108075216907309,0.18402388843188672,1.3384571177512408,-0.003179032802581787,1.57,3.1000000000000085,576,0.016042836090282436,191.43,0.0,200
4616000,1.3814096415042878,0.002444205235806294,0.16788365042480954,1.3102331925928592,-0.002860178351402283,1.58,4.0,577,0.015312393404410613,193.04,0.0,200
4624000,1.3844114291667937,0.001079633014742285,0.17952530856977936,1.242569492906332,-0.006996511220932007,1.34,4.0,578,0.014516681276591044,181.93,0.0,200
4632000,1.3833449959754944,0.003135858818423003,0.19151423316439925,1.3640558928251267,-0.001169540286064148,1.45,4.0,579,0.017526010306037277,183.34,0.0,200
4640000,1.3767705380916595,-3.830201749224216e-06,0.180767041040575,1.3869470724090933,-0.0023334288597106935,1.47,3.0,580,0.016200180534615357,185.5,0.0,200
4648000,1.373730034828186,-0.0011877973267110065,0.17344762480424045,1.3678332740068435,-0.001337369680404663,1.77,4.0,581,0.01564709318034147,195.35,0.0,200
4656000,1.3747907745838166,-0.0006727863173000514,0.1364241305865922,1.13196590622887,-0.0020167577266693116,1.65,4.1000000000000085,582,0.01213609981857644,191.42,0.0,200
4664000,1.3816939210891723,0.0010054867825238034,0.14841726587975546,1.1315614296495915,-0.0020592987537384035,1.46,4.0,583,0.01200528781272169,187.2,0.0,200
4672000,1.3839571022987365,0.003336355909705162,0.1882930843015373,1.368488342091441,-0.001987759470939636,1.52,4.0,584,0.01620338087923301,190.07,0.0,200
4680000,1.3814972019195557,0.0017759525624569505,0.17500335078834808,1.1581356021016835,-0.002925267219543457,1.5,3.0,585,0.013005581382803938,189.45,0.0,200
4688000,1.3771673691272737,0.00012434828153345734,0.15115823610382131,1.1565962853655218,-0.0035644006729125977,1.28,2.1000000000000085,586,0.01235817472918825,177.38,0.0,200
4696000,1.377663153409958,0.0008815402747131884,0.17667645209728763,1.3376409713178874,-0.001423039436340332,1.42,3.0,587,0.015671784924670647,181.42,0.0,200
4704000,1.3781207990646362,0.0022314352449029685,0.19926933857904244,1.446417644135654,-0.0019368457794189454,1.63,4.0,588,0.017654761943776975,188.12,0.0,200
4712000,1.36978044629097,-0.0014787724369671195,0.1774841077461656,1.4515072467550636,-0.0009448045492172242,2.07,5.1000000000000085,589,0.017614527335917955,205.23,0.0,200
4720000,1.3791674089431762,0.0011418115778360515,0.1821395877833514,1.3561873270571232,-0.0021696877479553222,2.25,7.0,590,0.015818090556931567,210.96,0.0,200
4728000,1.3816795217990876,0.0011659454708569683,0.2026469377323885,1.423969128318131,-0.0019365537166595459,1.91,5.0,591,0.01772254740837525,203.5,0.0,200
4736000,1.3779268515110017,0.0028815802163444457,0.18949996942228559,1.4597222820669413,-0.0022826653718948362,1.72,4.0,592,0.017610505620668845,198.98,0.0,200
4744000,1.3806524658203125,-0.00030081481498200446,0.16602217404335778,1.1442926087789238,-0.004201386570930481,1.64,4.0,593,0.012548527856517921,194.25,0.0,200
4752000,1.3783661484718324,0.0022271584859117864,0.16060374619877063,1.1837501763552427,-0.0022651666402816774,1.46,4.0,594,0.01314059608421303,183.22,0.0,200
4760000,1.3672367322444916,-0.0007449371367692948,0.1673614884475146,1.2403878328204154,-0.002846536040306091,1.57,5.0,595,0.014296503889327142,189.68,0.0,200
4768000,1.3746663570404052,0.0005213325179647655,0.14499364597602907,1.1258372818306088,-0.002553488612174988,1.45,4.0,596,0.012030161329039401,186.71,0.0,200
4776000,1.3737964725494385,0.0003838868672028184,0.14610333715564225,1.0514940851181747,-0.0027087658643722536,1.08,2.1000000000000085,597,0.010502851430501323,170.9,0.0,200
4784000,1.3808521378040313,0.0006569197279168293,0.1669161697224026,1.2049201109260321,-0.003660792708396912,1.17,3.0,598,0.013868315693125624,174.65,0.0,200
4792000,1.3806359624862672,0.005710433292551898,0.17666585405984614,1.1986269721016287,-0.0035624086856842043,1.39,4.0,599,0.014859484287587748,183.21,0.0,200
4800000,1.373285915851593,-0.0009980373102007434,0.17713509598480337,1.3332766891270875,-0.0024729108810424803,1.57,4.0,600,0.015284787235323165,190.32,0.0,200
4808000,1.3805352413654328,0.0035916050022933633,0.16118738160749868,1.190958589501679,-0.002904127836227417,1.47,4.0,601,0.013598404283366108,186.17,0.0,200
4816000,1.3816007304191589,-0.0013135273545049132,0.18139033249388362,1.364687240757048,-0.002066704034805298,1.33,3.1000000000000085,602,0.01621838272676541,180.02,0.0,200
4824000,1.3805453264713288,0.0035330149601213636,0.1719550155440924,1.2656378985568881,-0.001806635856628418,1.4,3.0,603,0.014995065586526834,181.44,0.0,200
4832000,1.3780293715000154,0.0011155272473115474,0.18015722001610826,1.3201154577732086,-0.0013799089193344116,1.64,5.0,604,0.015843219052403584,189.93,0.0,199
4840000,1.383784841299057,-0.0006543494388461113,0.18763252391959512,1.4186020682007074,-0.0025060218572616577,1.92,5.1000000000000085,605,0.01641867230646312,200.68,0.0,200
4848000,1.3840744554996491,-0.001490616553928703,0.1662196481114849,1.1908193653821946,-0.004042842388153076,1.97,5.0,606,0.01324974638241656,203.53,0.0,199
4856000,1.3811079013347625,0.001028373249573633,0.14892522488961865,1.0537303115986287,-0.003633769154548645,1.47,4.0,607,0.011221189368957312,183.96,0.0,199
4864000,1.3747089636325835,0.0012597231281688437,0.15739858191793238,1.194166377335787,-0.0026536017656326296,1.26,3.0,608,0.013836725065893916,172.87,0.0,199
4872000,1.3769624185562135,-0.00042084630695171654,0.16750838959611122,1.3501242202520372,-0.0015141946077346802,1.44,4.0,609,0.015336054506824438,182.46,0.0,199
4880000,1.3775403642654418,0.001261999713606201,0.16387329092177377,1.2752486965060235,-0.002530784010887146,1.4,3.0,610,0.01393039575603325,183.09,0.0,199
4888000,1.379281301498413,0.0010060295928269625,0.15415625315011044,1.1681810056976973,-0.004745796322822571,1.58,4.0,611,0.012531384910626003,191.47,0.0,199
4896000,1.371724238395691,-0.0014641301524534356,0.14675091661629935,1.143399616293609,-0.0031368207931518556,1.56,4.0,612,0.012557590455253375,190.73,0.0,199
4904000,1.368388019800186,0.0024446291929052675,0.1615989692411372,1.2989376775547863,-0.0022651469707489014,1.29,4.0,613,0.014957611990366786,178.73,0.0,199
4912000,1.3746330809593201,0.0009145580150652677,0.17167212865292708,1.3755800623446703,-0.0022565871477127075,1.6,4.1000000000000085,614,0.015914479398397817,186.2,0.0,199
4920000,1.3794534039497375,-0.0015169121240614914,0.17106791661717138,1.2597940523922444,-0.0032221394777297973,1.82,4.1000000000000085,615,0.014459636083747682,193.36,0.0,199
4928000,1.3807880282402039,0.0003092363613541238,0.15127749662109885,1.11525783367455,-0.0035284388065338133,1.74,4.0,616,0.01205967937836249,193.4,0.0,199
4936000,1.3779609978199006,0.001858843683730811,0.1641834321545811,1.2702945307642222,-0.0030633479356765745,1.21,3.0,617,0.014108908479265665,175.34,0.0,199
4944000,1.3754744505882264,-4.5534145319834353e-05,0.16491326826161073,1.2214549048617482,-0.003050104379653931,1.32,3.0,618,0.013714680325010704,177.99,0.0,199
4952000,1.3772751307487487,-0.0005560640757903457,0.15984472484362247,1.1736240996047855,-0.0031310558319091798,1.41,3.1000000000000085,619,0.012248037586196005,182.17,0.0,199
4960000,1.3792946553230285,0.004415269777819048,0.17362780425899085,1.3007774194702506,-0.0021071815490722656,1.42,3.1000000000000085,620,0.01484943171053601,183.28,0.0,199
4968000,1.3821832609176636,-0.0016194704896770418,0.14203079706276062,0.983387944214046,-0.004239857792854309,1.19,3.0,621,0.009959033160739636,175.1,0.0,199
4976000,1.3748908472061157,0.001315626422947389,0.16192325151906822,1.2246616169065236,-0.0018335145711898804,1.26,3.0,622,0.01343700715524392,177.2,0.0,199
4984000,1.3763311529159545,-0.001443825292517431,0.16824337581597568,1.1869257712364196,-0.004878908395767212,1.29,3.0,623,0.013230875909175665,176.63,0.0,199
4992000,1.3785404419898988,0.0017335347721927975,0.1323192709840753,1.0359514477476477,-0.0026935625076293947,1.17,3.0,624,0.01120876864629281,173.87,0.0,199
5000000,1.3775479900836944,0.0005689448523480678,0.1341228134582159,1.0465612463653087,-0.003210764527320862,1.1,3.0,625,0.010771166858348806,171.89,0.0,199
5008000,1.3705513989925384,-0.0015124856375041418,0.13885741430793536,1.0014902115613222,-0.0018831819295883178,1.0,3.0,626,0.010303094152054654,168.48,0.0,199
5016000,1.3645010948181153,0.0003331834322307259,0.171488924608841,1.351004649102688,-0.002778998017311096,1.35,3.1000000000000085,627,0.01620735462858647,181.51,0.0,199
5024000,1.3686174368858337,0.001798983266344294,0.15603948106070942,1.1363819967396558,-0.002547406554222107,1.42,4.0,628,0.011976692908992845,183.4,0.0,199
5032000,1.3842826306819915,0.0004017261933768168,0.17637493916823,1.2905803031101823,-0.0016053682565689087,1.38,4.0,629,0.014509742716054461,181.34,0.0,199
5040000,1.3832557165622712,0.0010097330738790334,0.18621301901724605,1.4127358603477478,-0.0034165877103805543,1.66,4.0,630,0.016970082257430477,191.28,0.0,199
5048000,1.3769375693798065,0.0020454595319461077,0.1840392670597448,1.2856688240915537,-0.0030338913202285767,1.72,5.0,631,0.015487005321301695,196.4,0.0,199
5056000,1.380989236831665,-0.0008383385348133742,0.18197056239048898,1.3678723095729948,-0.0031538546085357667,1.79,5.0,632,0.016338410180906066,200.26,0.0,199
5064000,1.3840146255493164,-0.00048547546524787324,0.1631003587030277,1.2491137260571121,-0.0038456517457962037,1.66,4.0,633,0.014064419262122102,195.18,0.0,199
5072000,1.3849890184402467,0.000923240331467241,0.15558871923216902,1.0914019654691218,-0.008774262070655823,1.21,3.0,634,0.011813097928768456,175.82,0.0,199
5080000,1.3857460451126098,0.0008639283338561654,0.18028853321316762,1.194749839603901,-0.002864644527435303,1.17,3.0,635,0.013302882028438035,173.4,0.0,198
5088000,1.383954837322235,0.0020010158827062697,0.1616265352595344,1.2111679144576193,-0.0031008195877075197,1.31,3.0,636,0.014154971251500684,180.14,0.0,198
5096000,1.3763084709644318,0.0017701526486780495,0.1637105846534674,1.2434840845316648,-0.0017913979291915893,1.42,4.0,637,0.014893915336970168,183.46,0.0,198
5104000,1.3525538861751556,-0.0008338820806238801,0.19076549071251647,1.3538148901611566,-0.004947672486305237,1.65,5.0,638,0.016335614846229873,190.58,0.0,198
5112000,1.3532770049571992,-0.0005600541387684643,0.17197240665404692,1.2501165049895644,-0.0029387128353118895,1.97,5.0,639,0.014155531427641109,202.43,0.0,198
5120000,1.3660080766677856,0.0019912318628121286,0.17226775713513437,1.287606285214424,-0.002545102834701538,1.68,4.0,640,0.014873159541311907,193.45,0.0,198
5128000,1.3749119210243226,0.0011743425723398104,0.16174362820961952,1.1942300840839744,-0.0009896910190582274,1.44,4.0,641,0.013376887941890346,185.68,0.0,198
5136000,1.3696603345870972,-0.0011248176990193315,0.16269175772869565,1.1781010062620043,-0.003063027858734131,1.28,4.0,642,0.012904945143582154,180.26,0.0,198
