frames,policy_loss,grad_norm,PMM:episode_rewards,advantage_norm,policy_entropy,episode_length,P01:episode_rewards,fps,value_loss,P09:episode_rewards,epoch_idx,explained_variance
4168000,-0.017343602594919502,0.7160783380631809,99.93,2.2936063379049303,1.0285426831245423,1325.89,47.9,315,0.04336465682368726,172.0000000000001,521,0.670135086774826
4176000,-0.009304008744948078,0.6319071094470478,98.62,2.168300045132637,1.0436139708757401,1331.92,47.9,315,0.03786899917759001,168.3,522,0.639484703540802
4184000,-0.019844006010898738,0.7950178037768906,97.23,2.379350091814995,1.0195173400640487,1336.59,50.800000000000004,315,0.04630103141535073,155.40000000000012,523,0.611351746916771
4192000,-0.016432611630007157,1.0884631531756568,94.16,2.8167217338085173,1.0075732231140138,1344.16,51.9,315,0.06456469538155943,138.60000000000005,524,0.653765299320221
4200000,-0.025708271652983967,0.8571574885952886,98.22,2.2291584169864653,1.0353153860569,1351.91,53.0,315,0.043854813720099625,150.40000000000003,525,0.7024291318655014
4208000,-0.014564168610377237,0.7276748882234376,97.81,2.345360186100006,0.9997482377290726,1342.92,50.800000000000004,315,0.04590390987228602,154.80000000000007,526,0.6386080229282379
4216000,-0.013613077994668855,0.9275556326706754,101.23,2.6210152357816696,1.0187162208557128,1344.95,52.9,315,0.059685048966202886,162.60000000000005,527,0.6721443516016007
4224000,-0.01684802972013131,2.419230881261958,103.97,3.6400756001472474,1.0033423602581024,1337.4,52.9,315,0.15139687870629132,168.9000000000001,528,0.6553880536556244
4232000,-0.01724819670111174,1.0324123758842143,107.12,2.791477225422859,1.0115152144432067,1348.99,53.0,315,0.06509845613967627,177.40000000000003,529,0.6181452012062073
4240000,-0.013543321709148586,0.996733826863157,106.06,2.5174439388513563,1.0174852460622787,1337.85,52.8,315,0.05389607717748732,177.40000000000003,530,0.6745817720890045
4248000,-0.017676664523023647,1.6192252498263315,109.67,3.723277199268341,1.0092599231004715,1346.56,52.8,315,0.15502069008536637,198.0,531,0.4046509176492691
4256000,-0.005910500876489096,1.6677965919766553,116.47,3.3366423416137696,1.0161671876907348,1364.32,53.0,315,0.14634984967298806,222.00000000000017,532,0.5934554040431976
4264000,-0.020091712735884358,0.8195404552624724,115.01,2.3873282873630526,1.040033096075058,1358.62,53.0,315,0.04532263016793877,222.00000000000017,533,0.5697623121738434
4272000,-0.008577606360777281,1.0100391954878427,114.38,2.4081100749969484,1.0191391962766647,1354.89,55.7,315,0.05017549523152411,222.00000000000017,534,0.6887813860177994
4280000,-0.021692565666744486,1.24841553934042,119.43,3.339841501712799,1.0241969919204712,1370.77,55.7,315,0.10351921665482224,244.70000000000005,535,0.7491819643974305
4288000,-0.018042512161191553,0.8636828625031647,119.56,2.4249630242586138,1.041834944486618,1372.23,55.7,315,0.05055935027776286,244.70000000000005,536,0.6237724441289901
4296000,-0.0034647551210946403,1.008378380626606,118.59,2.5594977128505705,1.0158684808015823,1369.71,53.0,315,0.05262512913439423,244.70000000000005,537,0.5661546558141708
4304000,-0.020002324150409548,0.9035042317974322,117.98,2.569739886522293,1.024541630744934,1373.65,53.0,315,0.06049970630556345,222.4000000000002,538,0.5739235872030258
4312000,-0.011821507763233968,0.7448673514413153,119.48,2.4246311414241792,1.0083090090751647,1375.2,53.0,315,0.04994440962560475,222.4000000000002,539,0.6182929241657257
4320000,-0.019798914858838543,0.8768985276603195,121.45,2.650773197412491,1.0111371386051178,1383.57,53.0,315,0.05880923510994762,222.4000000000002,540,0.6112853622436524
4328000,-0.02116557097993791,1.4017742910875597,125.97,3.133946809768677,1.0236249446868897,1388.73,52.9,315,0.09897394816856832,244.70000000000005,541,0.6388191568851471
4336000,-0.024845677722478286,0.7334319412823747,123.99,2.28812745988369,1.0537598568201065,1385.07,52.9,315,0.04399750634096563,240.40000000000003,542,0.635458356142044
4344000,-0.00909904294894659,1.266277915990826,125.3,2.542735980153084,1.0224463945627214,1394.77,55.7,315,0.0722517008613795,240.40000000000003,543,0.6617663079500198
4352000,-0.014855265747755766,1.4672703616726706,125.53,3.297464526295662,1.0128590995073319,1398.06,60.5,315,0.10616958111990243,222.00000000000017,544,0.5720228415727615
4360000,-0.01576104084495455,0.8600448893061144,127.48,2.6675880265235903,1.0206918072700502,1399.04,56.0,315,0.05992551765404642,240.40000000000003,545,0.7105166101455689
4368000,-0.014938574242405593,0.9926864240305083,126.77,2.721558049917221,1.0322413748502732,1406.56,61.900000000000006,315,0.06339057689066976,222.00000000000017,546,0.5660554140806198
4376000,-0.03039053923508618,1.9611115455718713,129.54,4.047279456853866,1.0215795081853867,1421.31,62.0,315,0.18441716140136122,222.00000000000017,547,0.6630345439910889
4384000,-0.01796610107878223,0.7586265919865223,128.18,2.1576509952545164,0.985928847193718,1419.13,62.0,315,0.0384114681603387,222.00000000000017,548,0.6178487414121627
4392000,-0.01691103901481256,1.2073298841574032,123.65,2.89247794508934,0.9828430342674256,1397.7,57.8,315,0.07461100161075591,219.10000000000002,549,0.5836940222978592
4400000,-0.0340277858695481,1.055142979219584,123.12,2.808518750667572,0.9692299550771714,1406.64,61.60000000000001,315,0.07232329668942838,216.3,550,0.6425450271368027
4408000,-0.013955026111680126,0.8823260581441946,124.32,2.5188876724243165,0.9349331682920456,1410.72,61.60000000000001,315,0.05408119869418442,216.3,551,0.6233361130952835
4416000,-0.022437943068216556,1.245007129905031,129.57,3.082764432430267,0.9730682003498078,1413.43,61.60000000000001,315,0.09395599867217243,232.40000000000003,552,0.7038742673397064
4424000,-0.006356393100868445,0.9383976491235919,125.09,2.65615229845047,0.9668522870540619,1406.54,61.60000000000001,315,0.06034150992054492,217.2,553,0.6513137537240982
4432000,-0.0193614076054655,1.0519085489400903,127.18,3.0304384553432464,0.9855462390184403,1415.24,61.60000000000001,315,0.07598418940789997,217.2,554,0.663925244808197
4440000,-0.02346679389476776,1.0592786809256738,131.14,2.8998594105243685,0.9407228231430054,1428.29,64.9,315,0.07912757756188511,220.30000000000013,555,0.6048145043849945
4448000,-0.021519485977460135,1.0598783345026335,133.95,3.003488383889198,0.934255176782608,1423.61,64.9,315,0.08089490892365575,236.40000000000003,556,0.682856097817421
4456000,-0.019595940765575505,1.0382845361648103,131.87,2.6452870881557464,0.9788799500465393,1408.27,64.9,315,0.059925566790625454,236.40000000000003,557,0.5728579497337342
4464000,-0.018175894356318167,0.9126046075818287,130.33,2.5049631881713865,1.0002640563249587,1401.86,64.9,315,0.052855664175003765,232.40000000000003,558,0.7085877388715744
4472000,-0.03288825199881103,1.1106433785842802,129.79,3.022025898694992,0.9984813982248306,1405.35,64.9,315,0.07508268560282887,232.40000000000003,559,0.608923801779747
4480000,-0.01566428676364012,1.0057148285794144,132.17,2.7343127965927123,1.0088413554430007,1412.31,65.0,315,0.07150681196711957,236.70000000000005,560,0.6597166907787323
4488000,-0.010633118142141029,0.7814600510467646,131.97,2.407426189184189,1.0150889152288436,1415.72,65.0,315,0.05280685899779201,236.70000000000005,561,0.6129438638687134
4496000,-0.012870065329479985,1.078996720066384,136.26,2.9192466068267824,0.9764112973213196,1430.75,66.8,315,0.07299364528153092,243.40000000000003,562,0.6770503455400467
4504000,-0.00906924027891364,0.9313151996090803,134.93,2.702292361855507,0.9845495891571044,1435.83,67.0,315,0.06414339071139694,243.0,563,0.6477532112598419
4512000,-0.019814727432094514,1.3213240680645806,140.07,3.534755219221115,0.9769663262367249,1440.51,67.0,315,0.10981484486721456,251.50000000000006,564,0.7519252276420594
4520000,-0.023350805984518955,1.2832195637525,141.88,3.1822499185800552,0.9781110298633575,1452.03,67.9,315,0.1025829737726599,257.60000000000014,565,0.561815128326416
4528000,-0.02190175791445654,0.999303120364613,145.3,2.6752380549907686,1.008038239479065,1456.43,68.0,315,0.061311817611567676,272.9000000000001,566,0.7101353359222412
4536000,-0.01886837755853776,0.9268032264441193,148.78,2.7164249843358994,1.0131554609537126,1477.28,69.9,315,0.06440441068261862,272.9000000000001,567,0.6609058159589768
4544000,-0.011693746853270568,1.3767489455246662,146.25,3.5001730144023897,0.9981053948402405,1464.74,68.9,315,0.10994178916793317,272.9000000000001,568,0.7071913641691208
4552000,-0.02326036667567678,1.5748767302852402,149.56,3.6225065743923186,0.9791376650333404,1465.7,68.9,315,0.14461232111789285,287.6000000000001,569,0.6897362345457076
4560000,-0.028271427626605145,0.8671311445926888,149.43,2.5430035001039504,0.9794050770998001,1455.51,68.9,315,0.0513949344586581,293.6,570,0.6028861999511719
4568000,-0.014768193967174739,1.05156807476254,150.23,2.8371950715780256,0.9768495148420334,1447.49,67.9,315,0.06933284042403103,293.6,571,0.6646027290821075
4576000,-0.013524128485878464,1.2056364548203635,147.6,2.9803674536943436,1.004919091463089,1447.98,67.9,315,0.08267536316532642,287.6000000000001,572,0.6705038964748382
4584000,-0.016464084218605422,0.9637979904115099,147.61,2.4640549600124357,1.0205075138807296,1434.75,67.0,315,0.04833055556286126,293.6,573,0.70896633207798
4592000,-0.009056854230584577,0.715944677804077,145.58,2.2385612535476684,1.0259624981880189,1437.25,67.9,315,0.042111819069832565,287.6000000000001,574,0.646845251917839
4600000,-0.019305569955613465,0.9310074207871435,146.66,2.732231215834618,1.0205608010292053,1452.28,67.9,315,0.0682586397929117,287.6000000000001,575,0.693890238404274
4608000,-0.025775433067874474,1.33925445456769,149.0,3.1730848985910414,1.0186423009634018,1462.63,68.0,315,0.08805420958437025,293.6,576,0.7393883770704269
4616000,-0.0121642164059449,1.074992781268091,152.64,3.0051192796230315,1.0391205990314483,1480.31,68.9,315,0.08559358038473874,293.6,577,0.6692759758234024
4624000,-0.017686259917682037,0.8183532689511083,152.44,2.5007916927337646,1.027275446653366,1485.3,69.80000000000001,315,0.05192831344436854,293.6,578,0.5844108545780182
4632000,-0.008387381595093757,1.0412697671813604,152.3,2.9749594068527223,1.0028745585680008,1479.1,68.0,315,0.08116857041604816,293.6,579,0.6389416015148163
4640000,-0.040915512908250094,1.7374978168998185,156.4,4.040761439800263,0.995029930472374,1481.61,68.0,315,0.1393706981651485,300.60000000000014,580,0.6264460301399231
4648000,-0.0190348244656343,1.000146062119374,156.14,2.817466828227043,0.96060440659523,1469.67,68.0,315,0.07079862043727189,300.60000000000014,581,0.6559338933229446
4656000,-0.02407713625809265,1.031977219245863,150.32,2.62346972823143,0.9831277763843537,1461.92,65.8,315,0.06508537382818759,293.1,582,0.7217806118726731
4664000,-0.023610583944828248,1.2149569711670254,151.67,2.9716739600896833,1.0108121371269225,1467.24,65.8,315,0.09509387812577189,294.50000000000006,583,0.6567321848869324
4672000,-0.008150264253781642,1.3993578761012762,151.73,3.565626082420349,1.048019767999649,1460.15,67.8,315,0.11874771718867123,294.50000000000006,584,0.6662344306707382
4680000,-0.0296586440410465,0.9725967941156217,148.86,2.6983855521678923,1.014100842475891,1453.55,64.0,315,0.05849310741294175,294.50000000000006,585,0.6255129581689834
4688000,-0.019206845390581293,0.8013056526883744,149.8,2.1832329845428466,1.0252904665470124,1459.21,64.0,315,0.043469533445313575,294.50000000000006,586,0.6735503005981446
4696000,-0.014739629956893622,1.2782874501767858,145.22,3.0292380511760713,1.0091128104925156,1463.83,63.9,315,0.0839195560850203,270.6,587,0.6486351215839385
4704000,-0.02236426272545941,0.8938805785604106,145.43,2.7351267302036284,1.0050169765949248,1463.89,63.0,315,0.06508911853656173,270.6,588,0.5928131550550461
4712000,-0.009373894716700306,1.0432584793017405,146.43,2.7463584887981414,1.0226036947965622,1469.78,63.9,315,0.06508901201188565,277.8000000000002,589,0.6773053467273712
4720000,-0.020726549169048668,1.2088512123300168,147.55,3.1588744431734086,1.0381873041391372,1467.44,63.0,315,0.091614266554825,297.8000000000002,590,0.7146972107887268
4728000,-0.031485816024942326,1.089294383770255,150.57,2.842469421029091,0.9966032713651657,1470.18,62.800000000000004,315,0.06964972173795105,313.1,591,0.6024227374792099
4736000,-0.010534746156190522,1.152228313383473,149.53,2.9572328585386276,1.0331665307283402,1469.04,62.800000000000004,315,0.07623402761761099,297.70000000000016,592,0.5554309171438218
4744000,-0.022423997715814038,1.4471615185348756,151.83,3.286102536916733,1.019186475276947,1458.61,62.800000000000004,315,0.10517352272756397,294.20000000000005,593,0.6666013008356094
4752000,-0.02217261535814032,1.1651660933298116,149.5,2.9591689878702163,1.0024894082546234,1446.08,60.9,315,0.07882458316162229,294.20000000000005,594,0.7423936206102372
4760000,-0.02572654717601836,1.0838197198104766,149.52,2.607643211483955,0.9829246121644973,1440.36,60.9,315,0.05931276266463101,294.20000000000005,595,0.68954216837883
4768000,-0.0334398295590654,1.3914299439043034,153.28,3.073952224850655,0.982991093993187,1453.26,60.9,315,0.09099762202240527,298.80000000000007,596,0.6288208317756653
4776000,-0.02660960316832643,0.870855263977842,153.55,2.3993639701604845,1.002861928343773,1457.05,60.9,315,0.050491116291377695,298.80000000000007,597,0.6867715740203857
4784000,-0.02759412999759661,1.0074850746208919,145.24,2.722804417014122,0.9967091339826584,1451.75,59.400000000000006,315,0.06609923443756997,283.4000000000001,598,0.6891438782215118
4792000,-0.012861339331257113,1.5439521594011345,146.86,3.3013227367401123,0.9666264885663987,1449.64,59.400000000000006,316,0.10074959693942219,283.4000000000001,599,0.6760486191511155
4800000,-0.018207777237403206,1.0912187849251946,149.09,2.6154358035326,1.0002270972728728,1452.42,60.0,316,0.05847304981201887,298.80000000000007,600,0.7191622591018677
4808000,-0.01544783182311221,1.236184130315662,150.76,2.9460603332519533,0.9851426577568054,1465.84,60.9,316,0.08051471975632012,296.20000000000005,601,0.6924386686086654
4816000,-0.012754847293253989,1.3782863903174711,154.88,3.2647478413581847,0.9804204994440079,1484.51,60.9,316,0.1010747067630291,298.2,602,0.723736303448677
4824000,-0.03273475073138798,1.5193015542621935,150.72,3.3535340774059295,1.0071409913897513,1458.21,59.400000000000006,316,0.10114964463748038,296.20000000000005,603,0.40796628296375276
4832000,-0.010191759510198607,0.7518053698987006,149.23,2.2435877227783205,0.9833471363782883,1454.09,53.60000000000001,315,0.045712936306372284,296.20000000000005,604,0.7078650021553039
4840000,-0.02481466966215521,1.213520640201786,148.42,2.965558108687401,0.9823063373565674,1449.61,50.0,315,0.08001685395604,296.20000000000005,605,0.6901475834846497
4848000,-0.020760936198057606,1.2631691265141576,149.0,3.069136060476303,0.9809185141324996,1449.69,53.60000000000001,315,0.08373436079826206,287.9000000000001,606,0.7305154311656952
4856000,-0.010530682015814818,0.9591145709945796,150.24,2.5082409781217576,0.9757936078310013,1448.92,53.60000000000001,315,0.05648877440020442,288.10000000000014,607,0.7114886212348938
4864000,-0.029235346410423517,1.320438379870746,149.42,3.0663691186904907,0.95638523042202,1449.87,53.60000000000001,315,0.08793131144251674,282.50000000000006,608,0.6648258823156357
4872000,-0.006521038008795586,1.6169033765668825,152.09,3.712282431125641,0.9847808438539505,1461.51,54.0,315,0.13013805396854877,282.50000000000006,609,0.7342167294025421
4880000,-0.010287981354922522,1.219331799002784,157.03,2.899349582195282,0.9914376068115235,1476.23,59.400000000000006,315,0.07574540661647916,293.5,610,0.7523072111606598
4888000,-0.030176968373416456,1.1310696615911682,154.71,2.8810000026226046,0.9765531349182129,1477.84,59.400000000000006,315,0.07838230249937624,293.5,611,0.6742202973365784
4896000,-0.03249394148704596,1.5871995534962189,158.95,3.72877717256546,0.9872258239984513,1483.34,63.6,315,0.13182235591113567,293.70000000000005,612,0.7532809120416641
4904000,-0.022164782928011845,1.0104143264855332,156.56,2.8421911036968233,1.0063431531190872,1468.82,59.400000000000006,315,0.07255945437122137,293.70000000000005,613,0.719185653924942
4912000,-0.028416662812014694,1.1035407246202535,157.18,2.794001868367195,1.0079160296916962,1478.05,59.400000000000006,316,0.07331127149518579,287.30000000000007,614,0.7131985336542129
4920000,-0.007148352422809694,1.717869736176211,159.6,3.956805280447006,0.9419764024019242,1481.61,60.9,316,0.13623006480745972,287.30000000000007,615,0.7892226552963257
4928000,-0.027526230119401588,1.1404767689729898,165.31,2.897208106517792,0.9687247687578201,1478.39,60.9,316,0.0764637583354488,293.40000000000003,616,0.7489154505729675
