epoch_idx,approx_kl_divergence,PMM:episode_rewards,policy_loss,clip_fraction,P01:episode_rewards,policy_entropy,frames,fps,explained_variance,episode_length,grad_norm,P09:episode_rewards,value_loss,advantage_norm
415,9.003740701230001e-05,191.25,-0.0006968615458390559,0.0010009765625,25.0,1.7866213403642177,4249600,193,-7.078051567077636e-09,335.93,0.0629763475581185,455.0000000000004,0.02029244572695461,15.968718022108078
416,4.525196145426236e-05,178.75,-0.0003159817089908756,0.0,25.0,1.7850015237927437,4259840,193,2.9802322387695314e-09,332.66,0.05155434253526527,477.5000000000002,0.02026959720533341,15.968718111515045
417,5.8075388663780815e-05,199.25,-0.0004035082241898635,0.0,50.0,1.7825710862874984,4270080,193,-2.2351741790771484e-09,336.7,0.05693221422482871,480.00000000000045,0.022963754989905282,15.968718248605729
418,6.703329327040208e-05,201.5,-0.00044433481234591455,0.0,50.0,1.783650017529726,4280320,193,-3.837049007415772e-08,338.29,0.05685388731459532,475.0,0.022925431857584045,15.968718135356903
419,3.695782294843575e-05,205.0,-0.0002710610515350709,0.0,50.0,1.7858311012387276,4290560,193,-1.4901161193847657e-09,338.44,0.056276271250871104,475.0,0.02056332386273425,15.96871817111969
420,4.8445230833493726e-05,205.0,-0.0003526866436004639,0.0,50.0,1.7861344441771507,4300800,193,-8.195638656616212e-09,341.34,0.055901748679547426,500.0,0.022303230167017317,15.968718111515045
421,6.0451981038767144e-05,203.5,-0.00045315657480387016,0.0,50.0,1.7845717772841454,4311040,193,-1.899898052215576e-08,343.29,0.05539107780066148,477.5000000000002,0.02334588581288699,15.96871822476387
422,6.166699845131519e-05,203.0,-0.00041040145206352465,0.0,50.0,1.785482533276081,4321280,193,-9.685754776000977e-09,344.8,0.05604356612596036,432.5000000000006,0.021244850163930094,15.968718278408051
423,4.927998786872223e-05,190.25,-0.0003696964571645367,0.0,25.0,1.7873989835381507,4331520,193,1.825392246246338e-08,335.61,0.05674643493157809,435.00000000000085,0.019794029463082553,15.968717974424361
424,5.089499972514844e-05,186.75,-0.000388535944148316,0.0,25.0,1.787472850084305,4341760,193,2.2351741790771484e-09,332.46,0.05740111733389415,480.00000000000045,0.021355418491293677,15.968718147277832
425,4.1501170321556204e-05,183.25,-0.00025510163613944313,0.0,25.0,1.7871601410210132,4352000,193,3.7252902984619143e-10,330.42,0.0559527477293591,430.0000000000004,0.021873515177867377,15.968718087673187
426,5.942781230121597e-05,191.5,-0.00042091779396287167,0.0,50.0,1.7881596192717553,4362240,193,-1.3411045074462891e-08,331.51,0.05631324173807809,477.5000000000002,0.02130400526802987,15.96871812939644
427,5.703662479454863e-05,185.0,-0.00043220068437221926,0.0,50.0,1.783411830663681,4372480,193,-3.203749656677246e-08,333.17,0.058011346607092985,477.5000000000002,0.020384917659976055,15.968718057870865
428,3.7209786044378745e-05,192.75,-0.00022761826803616714,0.0,50.0,1.7788222432136536,4382720,193,-2.4959444999694825e-08,334.21,0.055428230538776005,527.5000000000002,0.025048503669677303,15.968718206882476
429,4.200015226194509e-05,197.75,-0.00026118972164113075,0.0,50.0,1.7783220283687116,4392960,193,-1.7881393432617187e-08,339.56,0.05579130733030928,375.0,0.024066545628011228,15.968718266487121
430,5.8310548524431737e-05,214.0,-0.0003924496046238346,0.0,47.50000000000001,1.7798361018300057,4403200,193,-2.421438694000244e-08,344.46,0.057139400502369445,457.5000000000006,0.022096082911593838,15.968718147277832
431,5.411954607801306e-05,216.0,-0.00036114116082899275,0.0,50.0,1.7803212247788907,4413440,193,-1.7508864402770997e-08,348.65,0.055524827996201044,477.5000000000002,0.02261174760060385,15.968718254566193
432,7.218568246845081e-05,202.0,-0.0005158280826435657,0.0,50.0,1.7825047187507153,4423680,193,-1.6763806343078613e-08,342.73,0.055201035457839956,475.0,0.021347441879333927,15.968718063831329
433,4.4762807963927286e-05,195.0,-0.00027551320599741305,0.0,72.50000000000001,1.7835540875792504,4433920,193,-1.3411045074462891e-08,343.49,0.05863803124789028,475.0,0.02011090613086708,15.968718266487121
434,4.24470706585911e-05,158.75,-0.0002867596627766034,0.0,47.50000000000001,1.7780837908387184,4444160,193,6.332993507385254e-09,334.12,0.05364888161120916,277.5000000000002,0.0199284779606387,15.968718099594117
435,4.8643249587065894e-05,176.0,-0.000314886948945059,0.0,25.0,1.7793080307543279,4454400,193,-3.091990947723389e-08,343.37,0.05684895428763492,325.0,0.02099862820468843,15.968718165159226
436,4.2520765170728224e-05,181.5,-0.0002630540331665543,0.0,50.0,1.7810588017106057,4464640,193,2.6077032089233397e-09,346.05,0.05766919166198896,325.0,0.024307325965492056,15.968718230724335
437,3.339209766348716e-05,187.5,-0.00021539170993492007,0.0,50.0,1.78456621915102,4474880,193,-1.9371509552001954e-08,346.91,0.05374171943170114,325.0,0.023160851281136274,15.968718236684799
438,5.106802842718139e-05,203.75,-0.00037817639895365573,0.0,50.0,1.7870685420930386,4485120,193,6.7055225372314455e-09,348.43,0.056408696940853,402.5000000000002,0.022892553405836225,15.968718338012696
439,6.086437269026135e-05,192.25,-0.000430191747364006,0.0,25.0,1.7882926389575005,4495360,193,1.5273690223693846e-08,339.74,0.05523907574940203,427.5000000000002,0.020143984982860276,15.968718039989472
440,2.487669776556345e-05,193.0,-0.00016309931233990938,0.0,25.0,1.7841910652816295,4505600,193,-2.9802322387695314e-09,337.77,0.053759044840902125,525.0,0.021518264489714056,15.968718099594117
441,3.516137867611846e-05,199.5,-0.0002558562071499182,0.0,25.0,1.783121108263731,4515840,193,1.862645149230957e-09,337.8,0.05585098305041084,502.5000000000002,0.02354360720491968,15.968718379735947
442,5.567523387544071e-05,191.75,-0.0003695529463584535,0.0,25.0,1.7868170872330666,4526080,193,3.725290298461914e-09,334.83,0.057104254097264905,477.5000000000002,0.022072204522555695,15.968718177080154
443,3.1847357880998574e-05,181.25,-0.00022405249383155023,0.0,50.0,1.7887242026627064,4536320,193,-1.9744038581848144e-08,341.53,0.054218193053351404,302.5000000000002,0.01755554687406402,15.968717813491821
444,5.4059718524523956e-05,160.75,-0.0004202568332402734,0.0,50.0,1.7856101401150226,4546560,193,2.9802322387695314e-09,339.3,0.057689335898782244,275.0,0.02162275553564541,15.968718069791795
445,4.85446827823921e-05,171.75,-0.0003159122365104849,0.0,50.0,1.7859114028513432,4556800,193,-1.601874828338623e-08,343.16,0.05620769307951643,277.5000000000002,0.021645438674022445,15.968718153238296
446,4.640908988662318e-05,170.5,-0.0003281481716840062,0.0,50.0,1.7881670959293843,4567040,193,-1.080334186553955e-08,333.82,0.056600264053721316,302.5000000000002,0.01881161137134768,15.968717986345291
447,3.8797189519179655e-05,180.5,-0.00028552779294841455,0.0,50.0,1.787134826183319,4577280,193,1.3783574104309083e-08,337.88,0.059299241818993556,330.0000000000004,0.020518135034944863,15.968718153238296
448,3.97458622392044e-05,164.5,-0.0002931898259703303,0.0,50.0,1.783928668498993,4587520,193,-1.1548399925231934e-08,333.62,0.0541650456850835,277.5000000000002,0.023420711638755164,15.96871829032898
449,4.002059005259184e-05,168.75,-0.0002862722307327203,0.0,50.0,1.7868829846382142,4597760,193,-1.899898052215576e-08,337.68,0.05764506412913908,300.0,0.020212473097490146,15.968718087673187
450,8.427942531099574e-05,170.5,-0.0006727618925651768,0.0,50.0,1.7863634288311006,4608000,193,-1.3411045074462891e-08,337.44,0.05804202701171859,300.0,0.020828857563901692,15.968718069791795
451,3.600390048217328e-05,187.25,-0.0002622942882226198,0.0,50.0,1.779496356099844,4618240,193,1.564621925354004e-08,338.08,0.05433638000035603,357.5000000000007,0.022456377730122767,15.968718123435973
452,5.2272567925637504e-05,191.5,-0.00038269750075414777,0.0,50.0,1.781997063755989,4628480,193,-2.1979212760925294e-08,338.84,0.053598780970088425,450.0,0.02120054419792723,15.968718177080154
453,5.306394390460767e-05,208.5,-0.00045648750310647304,0.0,50.0,1.7761097863316535,4638720,193,-1.7881393432617187e-08,342.32,0.05766284719080552,450.0,0.024993572995299473,15.968718361854553
454,3.327185108052966e-05,206.75,-0.00017526480442029425,0.0,50.0,1.7741374626755715,4648960,193,-1.601874828338623e-08,343.61,0.056526634477808216,455.0000000000004,0.023723935650195926,15.968718314170838
455,4.4025327190766464e-05,200.25,-0.00034662714388105086,0.0,47.50000000000001,1.7710805416107178,4659200,193,-3.241002559661865e-08,341.55,0.05319797455177159,450.0,0.02225506379036233,15.968718177080154
456,3.0254811318997098e-05,177.0,-0.00017832721568993292,0.0,25.0,1.7775334268808365,4669440,193,-1.601874828338623e-08,333.91,0.05392093361834177,402.5000000000002,0.01828014925995376,15.968717986345291
457,5.959345044743713e-05,178.25,-0.0004713361337053357,0.0,22.500000000000007,1.7791995316743852,4679680,193,0.0,336.53,0.05530591746477971,355.00000000000045,0.021762840513838456,15.968718183040618
458,2.9213423046048347e-05,176.75,-0.00020950839134457056,0.0,25.0,1.7769331149756908,4689920,193,-5.215406417846679e-09,335.93,0.054120669708440025,355.00000000000045,0.021419053178397006,15.968718230724335
459,2.131978110178068e-05,205.0,-0.0001216517590364674,0.0,50.0,1.7776646979153157,4700160,193,-2.2351741790771484e-09,343.3,0.050652354092480326,425.0,0.023285036714514717,15.968718099594117
460,3.202875204912914e-05,191.75,-0.00021578846608463209,0.0,25.0,1.7788328498601913,4710400,193,-5.587935447692871e-09,336.51,0.05392982827337951,425.0,0.02284275715064723,15.968718361854553
461,6.547671942023215e-05,190.0,-0.0004546377829683479,0.0,25.0,1.784076526761055,4720640,193,3.3527612686157227e-09,339.72,0.05918169417101662,402.5000000000002,0.020967589889187364,15.968718206882476
462,4.8663753318667345e-05,180.5,-0.0003718723251949996,0.0,25.0,1.7799847632646562,4730880,193,2.2351741790771484e-09,338.22,0.05595333925572031,402.5000000000002,0.01922327093197964,15.968718099594117
463,4.190055986805774e-05,171.0,-0.0002794151871057693,0.0,25.0,1.7761649303138256,4741120,193,2.6077032089233397e-09,339.79,0.055613573625990884,300.0,0.02006165912898723,15.968718183040618
464,4.559799500469808e-05,177.75,-0.0003180466275807703,0.0,25.0,1.7835826061666011,4751360,193,-9.685754776000977e-09,337.93,0.05580109773106914,402.5000000000002,0.022284880629740655,15.968718183040618
465,4.0039133762448384e-05,184.0,-0.00028029094137309584,0.0,25.0,1.7847803883254527,4761600,193,-1.4156103134155273e-08,338.46,0.05500934169475097,425.0,0.02034533633850515,15.968718022108078
466,3.8055816768789444e-05,189.25,-0.0002934881991677685,0.0,25.0,1.782474362105131,4771840,193,-7.450580596923829e-10,338.16,0.055346843881721654,427.5000000000002,0.022032798634609208,15.968718123435973
467,4.535600248871674e-05,180.75,-0.00032722845608077475,0.0,47.50000000000001,1.783427495509386,4782080,193,1.4901161193847657e-09,332.07,0.05764605657442247,427.5000000000002,0.01620945196482353,15.968717980384827
468,3.170438665920372e-05,165.75,-0.00020918591944791843,0.0,25.0,1.785404946655035,4792320,193,-3.3527612686157227e-09,329.44,0.053987543168812845,330.0000000000004,0.020591449740459213,15.968718147277832
469,3.963484749660573e-05,185.0,-0.00029193023256084415,0.0,25.0,1.7836750343441963,4802560,193,5.587935447692871e-09,333.26,0.054388181374384684,500.0,0.024469872686313465,15.968718367815018
470,6.0087884055093355e-05,204.0,-0.000463148578091932,0.0,25.0,1.7844616577029229,4812800,193,-1.9744038581848144e-08,338.72,0.05541919552078896,550.0,0.022318446624558418,15.96871811747551
471,3.70579190725806e-05,207.5,-0.0002600688738311874,0.0,25.0,1.7842550255358218,4823040,193,5.960464477539063e-09,338.45,0.05397337297996261,550.0,0.021450063076918012,15.968718153238296
472,6.508786073808893e-05,196.5,-0.0005331056100658316,0.0,25.0,1.7828485786914825,4833280,193,-2.9802322387695314e-09,333.29,0.05795785572126708,525.0,0.019661658839322627,15.968718230724335
473,4.723676133995269e-05,178.25,-0.0003509601734549506,0.0,25.0,1.7773108184337616,4843520,193,-9.685754776000977e-09,330.75,0.054701713829818976,430.0000000000004,0.023994596063857898,15.96871833205223
474,3.243619694845989e-05,179.5,-0.0001848340361902956,0.0,47.50000000000001,1.7757903456687927,4853760,193,5.215406417846679e-09,330.91,0.05111575797751827,475.0,0.019344282953534277,15.968717962503433
475,4.859274207325015e-05,167.75,-0.0003868890282319626,0.0,25.0,1.7865646846592427,4864000,193,-1.080334186553955e-08,331.28,0.059226820232563517,325.0,0.019036086047708522,15.968717944622039
476,5.873635702693392e-05,180.0,-0.0004166658669419121,0.0,25.0,1.7829120449721814,4874240,193,1.0058283805847169e-08,337.94,0.057243043094834654,390.0000000000013,0.022292518222820946,15.968718266487121
477,3.164233789827442e-05,173.5,-0.00019563664427550974,0.0,25.0,1.784915916621685,4884480,193,-2.7567148208618165e-08,339.87,0.055001964836778536,352.5000000000002,0.019462887127883733,15.968718028068542
478,3.866789701505447e-05,190.75,-0.0002884895144234179,0.0,25.0,1.7826501689851284,4894720,193,1.1175870895385742e-08,344.33,0.05623364337654211,390.0000000000013,0.024791980610461905,15.968718248605729
479,5.147168700361249e-05,196.0,-0.00038430923486885147,0.0,50.0,1.7844159290194512,4904960,193,-1.7881393432617187e-08,340.91,0.060346730703399354,525.0,0.02320396640279796,15.96871822476387
480,2.3966028473543233e-05,200.0,-0.00013302888655744027,0.0,50.0,1.784715962409973,4915200,193,-7.078051567077636e-09,342.3,0.05313434005451133,525.0,0.02117777448729612,15.968718069791795
481,4.981693560202061e-05,178.75,-0.0004219703621856752,0.0,50.0,1.7862565353512765,4925440,193,-2.9429793357849122e-08,333.35,0.05608779445888782,427.5000000000002,0.018144669363391586,15.96871783733368
482,4.17948069095786e-05,164.5,-0.0002893113301979611,0.0,25.0,1.783243215084076,4935680,193,-5.587935447692871e-09,333.35,0.055106604567219816,300.0,0.018266864580800755,15.968717962503433
483,4.9630822245916303e-05,162.25,-0.0003988836369899218,0.0,25.0,1.7871478155255318,4945920,193,-4.8428773880004884e-09,325.46,0.056962223182510464,302.5000000000002,0.019838227672153153,15.968717992305756
484,5.433431156633972e-05,164.75,-0.00042037885323225054,0.0,25.0,1.7845772229135037,4956160,193,-1.1548399925231934e-08,327.75,0.058150706166966784,330.0000000000004,0.02273025432950817,15.968718284368515
485,6.343413068163884e-05,187.75,-0.0005213616823311895,0.0,47.50000000000001,1.7777271673083306,4966400,193,-3.725290298461914e-09,336.08,0.058636112307168774,427.5000000000002,0.021192645243718288,15.968718063831329
486,4.578356087128199e-05,186.75,-0.0003396432010049466,0.0,47.50000000000001,1.7817440636456012,4976640,193,1.564621925354004e-08,340.16,0.05536575806298312,410.00000000000085,0.01875382883299608,15.968717896938324
487,5.243399655920911e-05,192.5,-0.0004240849939378677,0.0,47.50000000000001,1.7775923661887645,4986880,193,1.564621925354004e-08,341.25,0.05899857055648611,377.5000000000002,0.023192231473512948,15.96871829032898
488,1.5116378063462222e-05,182.75,-9.153790706477594e-05,0.0,50.0,1.7771983869373797,4997120,193,-2.6077032089233397e-09,336.46,0.05429513891389648,352.5000000000002,0.024184457742376254,15.968718248605729
489,3.088347412685266e-05,193.0,-0.00023878171487012878,0.0,50.0,1.7757786363363266,5007360,193,-9.685754776000977e-09,336.69,0.05329805174894383,352.5000000000002,0.021376718138344585,15.968718206882476
490,4.394870307700138e-05,192.75,-0.0003395946077944245,0.0,50.0,1.7781875096261501,5017600,193,2.458691596984863e-08,337.28,0.057731213386380834,355.00000000000045,0.020207325383671558,15.96871799826622
491,3.471003179846832e-05,195.25,-0.00027403440653870346,0.0,50.0,1.7794947296380996,5027840,193,1.1548399925231934e-08,340.62,0.0568261130880862,452.50000000000017,0.02108225806732662,15.968718177080154
492,2.9580812911600418e-05,191.75,-0.00020849032589467242,0.0,25.0,1.7833586640655994,5038080,193,-4.097819328308106e-09,339.67,0.05313855714551078,502.5000000000002,0.017957390661467797,15.968718045949936
493,4.882274654738339e-05,192.0,-0.00040991358728206253,0.0,25.0,1.7852963209152222,5048320,193,-2.570450305938721e-08,342.25,0.05641372929227815,477.5000000000002,0.02108183439122513,15.968718099594117
494,4.505001818033705e-05,168.75,-0.00038489296603074765,0.0,25.0,1.7810470089316368,5058560,193,-2.570450305938721e-08,335.23,0.05500294523947399,355.00000000000045,0.019202155742095783,15.968718004226684
495,4.595064848640362e-05,167.25,-0.000295249233749928,0.0,47.50000000000001,1.7802348539233208,5068800,193,5.587935447692871e-09,334.5,0.056406302108691554,300.0,0.019814843733911403,15.968717986345291
496,4.1979251716561805e-05,183.0,-0.0003140254972095136,0.0,47.50000000000001,1.781699464470148,5079040,193,-1.3783574104309083e-08,341.94,0.058960564974848806,357.5000000000007,0.02050359917921014,15.968717956542969
497,3.495141193941009e-05,191.75,-0.00026280145793862176,0.0,50.0,1.7842018149793148,5089280,193,-5.215406417846679e-09,342.23,0.055197334800909215,475.0,0.02275361819774844,15.968718087673187
498,3.277012979703286e-05,188.5,-0.0002677025091543328,0.0,25.0,1.7805437043309211,5099520,193,3.7252902984619143e-10,339.24,0.054811239094087624,430.0000000000004,0.02176433502463624,15.968718284368515
499,3.657103635101855e-05,194.25,-0.00028821841606259114,0.0,47.50000000000001,1.7800480626523494,5109760,193,-1.4901161193847656e-08,334.86,0.05474828193510824,435.00000000000085,0.020369999515241943,15.968718034029006
500,5.850334017862835e-05,190.5,-0.0004038020048028557,0.0,50.0,1.7835573554039001,5120000,193,-4.8428773880004884e-09,337.26,0.05976121074166925,400.0,0.022945759061258286,15.96871817111969
