frames,P01:episode_rewards,episode_length,PMM:episode_rewards,epoch_idx,explained_variance,policy_entropy,value_loss,grad_norm,advantage_norm,fps,P09:episode_rewards,policy_loss
4216000,0.0,618.18,47.09,527,0.3089179009199142,1.047747146487236,0.029133372455835343,0.907513695871978,2.0549829423427584,212,153.70000000000016,-0.013615577811724506
4224000,0.0,489.38,31.48,528,0.5842275273799896,1.0639282065629958,0.03695611319504678,0.7980730365607377,2.2630366146564485,212,105.30000000000003,-0.005199608660768717
4232000,0.0,465.24,27.6,529,0.6646815997362137,0.988969640135765,0.04017299303319305,0.7268182671747574,2.100231903195381,212,96.20000000000002,-0.012616963303589728
4240000,0.0,453.28,24.63,530,0.5798901510238648,1.0206581979990006,0.05440489547792822,0.8638186435849802,2.6090285629034042,212,65.60000000000022,-0.019325146947521715
4248000,0.0,455.93,21.77,531,0.6415802991390228,0.9906495708227158,0.04607910370454192,0.81800676021046,2.4151011633872987,212,60.300000000000026,-0.010547381266660523
4256000,0.0,485.77,22.36,532,0.459901642203331,0.9882275176048279,0.05476692709606141,0.8554025816048189,2.493064184784889,212,73.40000000000003,-0.021928315192708395
4264000,0.0,535.96,24.43,533,0.3646372503042221,1.1786297053098678,0.036141962995752695,1.0110611622102137,2.1516884011030197,212,73.40000000000003,-0.02007885918370448
4272000,0.0,553.11,24.9,534,0.6891959589719773,1.095897656083107,0.02774495998863131,0.7052416162903934,1.892412017583847,212,73.40000000000003,-0.007104386769642587
4280000,0.0,572.14,25.67,535,0.6673897105455399,1.0028157353401184,0.03206247247988358,0.635142789757037,1.9528517073392868,212,73.40000000000003,-0.009434831663384102
4288000,0.0,613.74,28.12,536,0.5835427689552307,0.9992762190103531,0.046049416279420254,0.7688918713640268,2.417181848287582,212,73.40000000000003,-0.008188535832086927
4296000,0.0,727.82,40.86,537,0.5953422236442566,0.9806732839345932,0.10815399399958552,1.3377646950890545,3.4997201108932496,212,116.0,-0.03144707622122951
4304000,0.0,757.57,45.34,538,0.6743786263465882,1.0093754875659942,0.042782862801104785,0.7611528009351127,2.302677507996559,211,117.50000000000013,-0.014749238646618323
4312000,0.0,831.01,52.9,539,0.6544064199924469,1.0096820229291916,0.06628724775742739,0.8949913867630062,2.6287728536128996,212,133.0,-0.021891163004329427
4320000,0.0,858.66,56.37,540,0.5826361519098282,1.0086821293830872,0.05761317282449454,0.8998413301803663,2.6211774623394013,212,133.0,-0.01770892692686175
4328000,0.0,861.25,57.18,541,0.6249391275644303,0.9858653563261032,0.05855345417745411,0.8930742197079792,2.676699467897415,212,133.0,-0.011960233405989128
4336000,0.0,855.46,59.77,542,0.6433629977703095,0.9817022490501404,0.08357534814625979,1.2222178788999871,3.141075460910797,211,141.40000000000003,-0.026894364295440027
4344000,0.0,854.58,60.37,543,0.6244735664129257,0.9925056290626526,0.05586454652249813,0.8550126809893455,2.5636743235588075,211,141.40000000000003,-0.025221525877714156
4352000,0.0,882.65,63.93,544,0.5348129868507385,1.0036105686426162,0.054701785757206384,0.833547407749113,2.645168157219887,211,145.0,-0.015544862798124085
4360000,1.0,973.06,71.74,545,0.6694779872894288,1.0374813163280487,0.05108619718113914,0.7173191717941095,2.4591454416513443,211,145.80000000000007,-0.019314408829668537
4368000,1.0,987.59,72.85,546,0.6443022328615189,1.019973984360695,0.05207618232816458,0.7709778508000192,2.370823614001274,211,145.80000000000007,-0.020929213675117353
4376000,2.0,1078.84,80.52,547,0.6765917998552322,1.015267440676689,0.05251849928870797,0.91294596102123,2.544860529899597,211,149.40000000000003,-0.025438862192095256
4384000,3.0,1130.03,85.98,548,0.6113893729448319,1.034484423995018,0.057117536067962646,0.9511216583636686,2.6041619408130647,211,153.40000000000003,-0.017726615355641115
4392000,4.9,1200.57,92.05,549,0.6070267277956009,1.0532996875047684,0.05248683465179056,0.7441985755104681,2.613831778764725,211,157.80000000000007,-0.01747992651828099
4400000,25.0,1274.31,98.25,550,0.6186891347169876,1.0257436275482177,0.04229983840603382,0.6838295310477805,2.2611699682474136,211,165.2,-0.015955801943855475
4408000,44.0,1333.76,104.54,551,0.6578563576936722,1.0066332459449767,0.045377098803874104,0.7374406126713602,2.377112431526184,211,169.80000000000024,-0.014224924822337925
4416000,55.9,1383.53,108.93,552,0.6006351053714752,0.988806220293045,0.05350749186705798,0.7963098096122502,2.556202077269554,211,169.80000000000024,-0.015755868392807314
4424000,61.900000000000006,1408.34,112.83,553,0.6243122696876526,1.0031509631872177,0.04440192344132811,0.6872198425708224,2.294504914879799,211,173.4000000000002,-0.014463783165556379
4432000,61.900000000000006,1412.59,111.95,554,0.6188364464044571,1.003426862359047,0.06340318088419736,0.933686932740057,2.723887655735016,211,169.2,-0.020362321471766337
4440000,60.8,1410.8,110.39,555,0.6419710081815719,1.018721895813942,0.06889729400165379,1.001146990531304,2.8187660330533983,211,171.40000000000003,-0.02362428314725548
4448000,58.900000000000006,1394.8,110.52,556,0.6085273879766464,1.0203482186794282,0.060046604783274234,0.9651276106190526,2.777494252920151,211,171.40000000000003,-0.02167464069065318
4456000,58.900000000000006,1404.76,113.08,557,0.6758526027202606,0.9907781517505646,0.04251859726384282,0.7024128018054059,2.2242335760593415,211,178.60000000000014,-0.004121917624142952
4464000,58.900000000000006,1411.79,115.17,558,0.5591616946458816,1.0207237380743026,0.08145888425409793,1.0364116442234497,3.007023298740387,211,187.60000000000008,-0.021637484779494117
4472000,58.900000000000006,1409.58,113.01,559,0.6864172327518463,0.9942920339107514,0.05313047214876861,0.8227947795876795,2.433903885483742,210,179.40000000000003,-0.015405326831969433
4480000,58.900000000000006,1411.69,113.1,560,0.6082661491632462,0.9739742648601531,0.0430687456112355,0.7522585233287067,2.279868309497833,210,179.40000000000003,-0.013948079140318441
4488000,60.8,1426.63,115.43,561,0.5722184139490127,1.0062637239694596,0.07892134919762611,1.0113747269627669,3.0455108880996704,211,179.40000000000003,-0.02500088665401563
4496000,62.800000000000004,1440.28,118.22,562,0.6419832456111908,0.9941968852281571,0.0681715488480404,0.9763134811298926,2.8372646808624267,211,183.40000000000003,-0.026155077162693486
4504000,60.8,1435.41,120.33,563,0.6240308052301407,0.9456504917144776,0.10667504325509071,1.1462925636608619,3.1340762686729433,211,187.60000000000008,-0.006254841850604862
4512000,60.8,1430.81,122.39,564,0.7797333115339279,0.9754517567157746,0.10338241217657923,1.2275658651220553,3.461032199859619,211,193.0,-0.014731705712620169
4520000,64.8,1461.61,133.32,565,0.686887943148613,0.9994167113304138,0.13899381677620112,1.3654480547355354,3.707479794025421,211,217.40000000000003,-0.021363173920544796
4528000,66.8,1462.66,134.37,566,0.6454595547914505,1.0110092794895171,0.05081825707573444,0.8503238995177917,2.4030029654502867,211,221.3,-0.018392636299540754
4536000,66.8,1454.85,133.28,567,0.539024630188942,0.9897377401590347,0.08724508603103459,1.2593752829742828,3.1963158333301545,211,221.3,-0.03107741373940371
4544000,67.9,1461.93,136.86,568,0.6534957474470139,1.0230070704221725,0.07648324611596763,0.9964298632327099,2.9213869255781173,211,224.50000000000006,-0.02589002111555601
4552000,66.8,1458.08,137.58,569,0.6820242440700531,0.985586159825325,0.05943059186451137,0.9083929762593773,2.667504960298538,210,225.40000000000003,-0.011541697673383169
4560000,67.9,1453.35,138.02,570,0.5829492151737213,0.9787807673215866,0.07537449666298926,0.9509471735757018,3.0745370352268218,210,225.40000000000003,-0.011549228627045523
4568000,70.60000000000001,1448.06,140.58,571,0.6487354636192322,0.9917018926143646,0.07703920285683125,1.0900418807298236,3.0351742815971376,210,232.2000000000001,-0.01791725563991349
4576000,66.4,1429.01,141.43,572,0.6766932678222656,0.9563857746124268,0.08532753900624812,1.205289921524936,3.2073205697536467,210,243.70000000000007,-0.01855761602986604
4584000,70.60000000000001,1434.39,143.3,573,0.6387268477678298,0.9557493126392365,0.08563754928763956,0.9826113778634362,3.026456081867218,210,254.40000000000003,-0.017285848917090334
4592000,70.60000000000001,1440.68,142.09,574,0.6377691406011582,0.967311674952507,0.05756990841124207,0.8865391417300478,2.575991665124893,210,254.40000000000003,-0.025128812648617896
4600000,57.0,1393.39,137.76,575,0.573897699713707,0.9753040236234665,0.11538490544073284,1.260882269876861,3.5772753018140793,210,254.40000000000003,-0.030121151458006354
4608000,2.0,1096.19,103.55,576,0.4696961236000061,1.1650043058395385,0.03354813396232203,0.8310963637878178,2.092791263461113,210,238.60000000000005,-0.007787169385119341
4616000,2.0,1059.25,95.42,577,0.6844548666477204,1.0429928636550903,0.035531895104795694,0.5807460639671946,2.0301015543937684,210,231.70000000000007,-0.013997162328923878
4624000,2.0,1022.54,86.34,578,0.6709296178817749,1.0000537419319153,0.04915159815689549,0.7470036502091116,2.455008144378662,210,220.50000000000006,-0.010240093325264751
4632000,2.0,1011.36,85.2,579,0.6280821532011032,0.9943605560064316,0.07144977780990303,1.020896832307187,2.78990028321743,210,211.9000000000001,-0.023556469718459993
4640000,0.0,851.92,62.55,580,0.220235413312912,0.6678197038173675,0.060246976590715345,0.8338113105632812,2.637450450062752,210,154.50000000000006,-0.03250583694549278
4648000,0.0,666.24,38.97,581,0.5452772754430771,1.002130262851715,0.03255745324771851,0.7565919067261117,2.1064082157611845,210,108.50000000000013,0.0022649692915138074
4656000,0.0,654.57,36.92,582,0.6975554770231247,1.0194716382026672,0.026104899249039592,0.5244516620423386,1.821690989136696,210,89.80000000000015,-0.002684089065151056
4664000,0.0,654.28,33.95,583,0.6837761008739471,1.0151617985963821,0.06241703636478633,0.9096241193771345,2.6779071998596193,210,83.30000000000003,-0.01643340719914704
4672000,0.0,683.45,40.75,584,0.63327771961689,1.0007492852211,0.07611892298795282,0.9755087261772784,2.90578819334507,210,108.50000000000013,-0.015281956815160811
4680000,0.0,723.31,44.77,585,0.6606134361028672,1.01332060277462,0.06878256736788899,0.9445340475120761,2.892067850828171,210,123.30000000000011,-0.03118022677634144
4688000,0.0,778.24,53.23,586,0.6411272293329239,1.0063527572154998,0.058842930207028986,0.8848371768497705,2.686204706430435,210,138.10000000000002,-0.006408155765529955
4696000,0.0,838.82,58.48,587,0.6455045777559281,0.9764147412776947,0.0647893325611949,0.8789598104750768,2.7453894072771075,210,140.5000000000001,-0.022482780340724276
4704000,0.0,954.81,71.19,588,0.6593870270252228,1.1034867644309998,0.11030799522530288,1.2907428658438114,3.4215071976184843,210,200.50000000000006,-0.042657574336335526
4712000,0.0,832.34,59.39,589,0.6770000165700912,1.1384563118219375,0.02866712072864175,0.5748339264309258,1.9800405371189118,209,182.00000000000017,-0.007227112400578335
4720000,0.0,815.39,58.37,590,0.6012434923648834,1.0102663350105285,0.03717856269795448,0.6248627985499013,2.155846932530403,209,182.00000000000017,-0.008794558136723935
4728000,0.0,840.18,60.27,591,0.680774439573288,1.0156114727258683,0.05270955725573003,0.8481243649912207,2.473731607198715,209,182.00000000000017,-0.023782037001801655
4736000,0.0,878.91,67.31,592,0.6549583798646927,0.9859219318628312,0.07131637431681156,1.0533913287121814,3.0266955745220185,209,214.50000000000006,-0.001121035412652418
4744000,3.8000000000000007,972.23,77.45,593,0.6435325849056244,1.0084261453151704,0.08240729199256748,1.0554571074813948,2.9520477414131165,209,221.50000000000003,-0.023365443221991883
4752000,4.0,1030.34,85.92,594,0.6855794715881348,0.9631886440515518,0.0626799386087805,0.9039557646615609,2.6544440257549287,209,226.50000000000006,-0.01929913165527978
4760000,4.9,1070.53,91.14,595,0.6406614196300506,0.9600391602516174,0.0832873271079734,1.1130676929330046,2.9512113589048385,209,231.40000000000003,-0.0162982347747311
4768000,7.9,1159.47,105.39,596,0.5936543411016464,0.9599871075153351,0.11073704864829778,1.3158058835604953,3.436777342557907,209,250.0,-0.0207959720215149
4776000,7.9,1165.07,108.46,597,0.6968927222490311,0.9780123072862625,0.05985055408906192,0.8694843011754851,2.6160269391536715,209,250.40000000000003,-0.00689189942451776
4784000,7.9,1164.29,108.38,598,0.6248821049928666,0.9853924590349198,0.05366847723722458,0.804961126099052,2.415820997953415,209,250.40000000000003,-0.01733059067337308
4792000,7.9,1160.27,105.81,599,0.6125972467660904,0.9853029423952102,0.10512326005380601,1.2903527935066945,3.4562167167663573,209,249.1,-0.04466959739918821
4800000,7.9,1171.11,109.96,600,0.6712200248241424,1.0061239469051362,0.06039689509198069,0.8097686826253012,2.5486900925636293,209,249.1,-0.018074600059189833
4808000,7.9,1175.83,110.79,601,0.6318982809782028,1.0015144562721252,0.08379359699320048,1.1340531096371884,2.94826589345932,209,240.9000000000001,-0.030168224507942796
4816000,7.9,1168.18,110.71,602,0.6128613442182541,0.960696981549263,0.089997345386073,1.2873950267837815,3.229223431348801,209,240.9000000000001,-0.03041864171398629
4824000,7.9,1189.11,114.87,603,0.6204139459133148,0.9933507871627808,0.1161473388876766,1.317874481580134,3.2697076004743577,209,240.9000000000001,-0.027917222147225404
4832000,7.9,1209.07,119.83,604,0.6070480668544769,0.9808197861909866,0.07612595330923795,1.0465872178437052,3.003244947195053,209,249.1,-0.014576728175161407
4840000,25.1,1288.99,131.18,605,0.6087178248167038,0.9699250262975693,0.09358727464452386,1.2917673457619931,3.2659653556346893,209,250.40000000000003,-0.038119186898693445
4848000,42.7,1338.51,139.79,606,0.6695419335365296,0.9309156113862991,0.05318490516860038,0.9281754214650322,2.5789719259738924,209,254.0,-0.012117647721897811
4856000,43.9,1350.77,141.33,607,0.589103434085846,0.9523146188259125,0.0508438561251387,0.759913637409401,2.4822963631153105,209,254.0,-0.00362538864108501
4864000,56.0,1427.86,154.29,608,0.6040323340892791,0.9951660507917404,0.10014795477036387,1.3278193522984798,3.423099946975708,209,255.10000000000008,-0.031485014539211986
4872000,69.60000000000001,1468.18,162.09,609,0.6256862419843674,1.0320301753282548,0.06091668693814427,0.8052893609142899,2.5300454616546633,209,258.70000000000005,-0.029358700513257646
4880000,62.800000000000004,1458.35,158.38,610,0.6360166430473327,1.0146829634904861,0.045706542823463675,0.7181434483617855,2.2625617212057114,209,254.40000000000003,-0.013362396041920875
4888000,62.800000000000004,1456.83,154.93,611,0.596169223189354,0.9995457214117051,0.08164720239583403,1.0130367566868037,3.125705205202103,209,258.70000000000005,-0.03157777950684249
4896000,62.800000000000004,1477.63,161.22,612,0.6880738306045532,0.9916013997793197,0.11212092751637101,1.4402360144637738,3.7033666229248046,209,267.50000000000006,-0.009930016935104504
4904000,69.30000000000001,1468.04,160.82,613,0.7336957240104676,0.9757455372810364,0.06440794528461993,0.9631025309531108,2.6791539543867113,209,267.50000000000006,-0.009254055619967403
4912000,69.30000000000001,1457.97,159.35,614,0.6781950932741165,0.9625492769479752,0.09454615524969995,1.4039983070077346,3.3685375261306763,209,266.1,-0.017447880059480666
4920000,69.30000000000001,1460.53,159.92,615,0.6916800701618194,0.9326324659585953,0.09955615151673555,1.1939434632167858,3.3127954721450807,209,265.1,-0.03566740273206961
4928000,79.0,1460.77,162.36,616,0.6584810549020768,0.9101786601543427,0.11359424856491387,1.5200657996272045,3.6567720806598665,209,266.1,-0.010169287918251939
4936000,69.10000000000001,1455.76,162.37,617,0.6789980816841126,0.9156370896100998,0.06687647080048918,1.019255293625934,2.8239667904376984,209,266.1,-0.023798655034042895
4944000,79.0,1455.59,164.4,618,0.6371452158689499,0.9859117794036866,0.07798567357007415,1.0966889386991618,3.022949051856995,209,266.1,-0.016735976880881936
4952000,60.8,1444.74,158.62,619,0.7167468649148941,0.9855529016256332,0.07649521365761756,1.0279930114485611,3.0213921070098877,209,265.1,-0.028394302845408673
4960000,60.8,1441.81,157.68,620,0.6798856472969055,1.0025357294082642,0.03260733226779848,0.5888339650341426,1.9923907661437987,209,265.1,-0.009414103433373384
4968000,59.0,1441.21,153.71,621,0.6128033661842346,0.964339115023613,0.0695211723446846,0.8961278026633575,2.813228758573532,209,265.0,-0.016794140078127386
4976000,59.0,1441.32,150.44,622,0.6403974241018295,0.9859467303752899,0.05632391647901386,0.7936521765531527,2.557292230129242,209,264.1,-0.02185989607300144
4984000,59.0,1463.18,153.76,623,0.65670241355896,0.9961545771360397,0.06143703912850469,0.9474003598794596,2.5931760948896407,209,264.1,-0.011508091357536615
4992000,60.8,1471.94,155.19,624,0.6358783262968063,1.0138348585367203,0.0803598478063941,1.1215623060265802,3.029997127652168,209,265.70000000000005,-0.02129928256268613
